Date,S&P GSCI,GOLD,EUR-USD,MSCI World
1999-04-26,-0.006212824598707,281.0,1.0614,0.0021030295909167
1999-04-27,0.0032534433752022,281.75,1.063,0.0037936484617455
1999-04-28,0.0174858518807934,282.5,1.0666,0.0067546032317222
1999-04-29,0.0046243607962603,285.8,1.0604,-0.0056709070175219
1999-04-30,0.0013685072668609,286.4,1.0597,-0.0062656025987277
1999-05-03,0.0040378256461977,286.1,1.0589,-0.0033141829010185
1999-05-04,0.0043308601565019,285.3,1.0564,0.0080292168808293
1999-05-05,0.0006776357365292,287.1,1.0667,-0.0080456994155376
1999-05-06,-0.016005947207822,289.1,1.0799,0.0032443830974056
1999-05-07,-0.0065064646519031,282.5,1.0786,-0.0001617537701014
1999-05-10,0.007934474071926,277.8,1.0735,0.0005660817254209
1999-05-11,-0.0084968176377342,278.0,1.0732,-0.0004040730484361
1999-05-12,-0.0110900727201017,276.8,1.0645,0.0022636645666966
1999-05-13,0.0122976465257913,277.5,1.0622,0.0002420334273962
1999-05-14,-0.0022660075622588,275.7,1.0676,0.0015322777532762
1999-05-17,-0.0037221396652384,274.2,1.0685,-0.0169095737073585
1999-05-18,-0.0202634054289867,273.8,1.069,-0.0083545524106961
1999-05-19,-0.005493834648457,272.9,1.0634,0.0012389527219756
1999-05-20,0.0001300076239405,274.2,1.0639,0.0043722562626744
1999-05-21,0.0056533570773802,272.75,1.0572,0.0005749085600617
1999-05-24,-0.0167355675227568,272.2,1.0585,-0.0050894363982783
1999-05-25,0.0029571988805743,270.3,1.0627,-0.0098185019918007
1999-05-26,0.0058970592587319,268.9,1.0535,-0.0123322448620054
1999-05-27,-0.0053413711659585,270.3,1.0473,0.0053993943137666
1999-05-28,-0.0031433905509622,270.0,1.0479,-0.0134261984187095
1999-05-31,,270.1,1.0456,0.009101023804179
1999-06-01,-0.0146498207177504,267.4,1.0434,0.0002528040725222
1999-06-02,0.0132008510902368,265.2,1.0382,-8.424672625861884e-05
1999-06-03,0.0044745191177153,265.5,1.0382,0.0016012341590723
1999-06-04,0.0161808144085358,265.1,1.0315,0.0029448885149347
1999-06-07,0.0181795217443652,265.4,1.0316,0.0131710999764051
1999-06-08,-0.0046853582482284,262.0,1.0385,0.006624161897363
1999-06-09,0.0111323157377425,259.1,1.0466,-0.0013160941434563
1999-06-10,-0.0023906236635359,258.2,1.0474,0.0029651393281677
1999-06-11,0.0184145679136846,260.4,1.0474,-0.0062412547348987
1999-06-14,0.0010526853870997,260.25,1.0437,0.0018180921300507
1999-06-15,0.0001855671076167,258.9,1.0392,-0.0059391841558923
1999-06-16,-0.0146576478533132,258.2,1.0345,0.0033192266874415
1999-06-17,0.0042053611482821,258.2,1.034,0.0123232360556799
1999-06-18,-0.0008125812760101,259.3,1.0388,0.0071895823759191
1999-06-21,-0.0096960030391582,258.8,1.0339,0.0025956773565323
1999-06-22,-0.0032214927338822,258.1,1.0313,0.0042880653949231
1999-06-23,0.0155259626163544,260.4,1.028,-0.0056392489524257
1999-06-24,-0.0046801872074883,260.7,1.0321,-0.0067244985009967
1999-06-25,0.0007523204839341,259.4,1.0443,-0.0090538136916292
1999-06-28,-0.0061395549274361,260.3,1.0388,0.0024693389906276
1999-06-29,0.0072490790526276,260.5,1.0364,0.0056655097099469
1999-06-30,0.022341870418794,262.25,1.0328,0.0076746423652935
1999-07-01,-0.0043462702694321,263.2,1.0264,0.0052665696460514
1999-07-02,-0.0001844376294042,263.0,1.0241,0.0120093697110159
1999-07-05,,261.85,1.0232,0.0073272327342106
1999-07-06,-0.0064566955140547,257.0,1.0221,0.0067204298480818
1999-07-07,0.0026613397059418,256.9,1.0222,-0.002827375730931
1999-07-08,0.0011728545765818,256.25,1.0182,-0.0017326543722747
1999-07-09,0.00363768622609,256.8,1.0204,-0.003234694742357
1999-07-12,0.0008600527749005,255.4,1.0124,0.0034034562883649
1999-07-13,0.0063835536251566,255.6,1.0183,-0.0008676939562242
1999-07-14,-0.0017687761225088,253.75,1.0168,-0.0048160237671847
1999-07-15,0.0095313592964267,253.8,1.0201,0.0053153123140619
1999-07-16,0.0038733850160219,253.5,1.0202,0.010337829988184
1999-07-19,0.0010852350628161,253.0,1.0146,-0.0121065370685468
1999-07-20,-0.019391756468077,253.1,1.041,0.0094085245764938
1999-07-21,0.00405332957494,254.9,1.0462,-0.0118273487612162
1999-07-22,0.0148021168734164,255.7,1.0499,-0.0017437787051741
1999-07-23,0.0271833789843134,254.5,1.0496,-0.0115134188652618
1999-07-26,-0.0063372951687514,253.5,1.0698,-0.0075508267569411
1999-07-27,-0.0079130528337609,253.8,1.0627,-0.0025900049954471
1999-07-28,0.0048214140392484,253.9,1.0603,0.0069788000042001
1999-07-29,0.0106036879972144,256.5,1.068,0.0214360343803665
1999-07-30,-0.0083822267491749,255.7,1.0694,-0.0276134122287968
1999-08-02,0.0119997564655025,254.9,1.0665,0.0025963092672414
1999-08-03,-0.0016355069175704,255.8,1.0645,-0.0024277738274206
1999-08-04,0.0118184196940154,255.9,1.0761,-0.0025958881306298
1999-08-05,0.0039898371207669,255.5,1.0791,-0.0062626687042497
1999-08-06,0.0119218568635459,256.0,1.074,-0.0049927135476061
1999-08-09,0.0113261555363046,257.0,1.0705,-0.0073208050515843
1999-08-10,0.0037143545108961,257.3,1.0737,-0.0024859130581849
1999-08-11,0.0022427467496255,258.7,1.0668,-0.010217684274144
1999-08-12,-0.0066573563155594,260.5,1.0638,0.0070499575443243
1999-08-13,0.0077156743412063,260.4,1.0667,0.0064171606093892
1999-08-16,-0.0039121275185572,259.8,1.0553,0.0145743424492847
1999-08-17,0.0094821437576071,261.3,1.0527,0.0064479470526475
1999-08-18,-0.0027790129229019,259.4,1.0517,0.0041358978889882
1999-08-19,0.0094192534759414,258.25,1.0517,-0.0014536640516816
1999-08-20,-0.0009939149354738,257.2,1.0667,-0.0039631383996329
1999-08-23,0.0025976965662368,254.0,1.0606,0.0120179040423265
1999-08-24,-0.0085997663234981,253.0,1.0512,0.0140415624764316
1999-08-25,-0.018905660396569,252.3,1.0433,-0.0008704681229203
1999-08-26,0.00515758132803,252.5,1.0452,0.0072068567420189
1999-08-27,0.004341635112335,253.5,1.045,-0.0098285890235009
1999-08-30,0.0147092434751798,253.7,1.0454,-0.0048440382908955
1999-08-31,0.0048688148571331,255.3,1.0573,-0.0075805939755395
1999-09-01,-0.0020371937404181,253.6,1.0613,-0.0093269888569244
1999-09-02,-0.016551724137931,255.2,1.0662,0.0108757606359743
1999-09-03,0.0126227208976157,254.0,1.0682,-0.0060216780409474
1999-09-06,,254.5,1.0594,0.0181744749596122
1999-09-07,0.0242104992641967,255.7,1.0565,0.0040459941181574
1999-09-08,-0.0019473176819383,255.9,1.0613,-0.0054519789405558
1999-09-09,0.0178310587115646,257.0,1.0592,-0.0029395021175858
1999-09-10,0.0071884495356184,256.3,1.052,0.0074103974726096
1999-09-13,0.0061327184749697,256.2,1.0342,-0.0002373240659154
1999-09-14,-0.0101413099707861,257.2,1.0362,-0.0033227461802808
1999-09-15,-0.0039813142613864,256.5,1.0369,-0.0039688837960047
1999-09-16,0.0009060286975501,255.8,1.0372,-0.008527313377283
1999-09-17,0.0051650756386611,255.0,1.0397,-0.0052246604996022
1999-09-20,-0.0098003181736724,254.75,1.0406,0.0050905372918597
1999-09-21,-0.0021399202889079,260.4,1.0388,0.0032156925166748
1999-09-22,0.0045035187575033,264.0,1.0509,-0.0086545785854889
1999-09-23,0.0234841688842377,266.0,1.043,-0.004688325011942
1999-09-24,0.0004171977124864,268.5,1.0476,-0.0111265107600916
1999-09-27,0.0032840121707615,282.25,1.0414,-0.0082949866856536
1999-09-28,-0.0009352519012243,308.8,1.0483,0.0031470383669771
1999-09-29,0.0035883429481402,301.5,1.0563,0.0015684820169767
1999-09-30,-0.0099492082674521,298.5,1.0665,-0.0062644047904851
1999-10-01,5.2390692729442634e-05,304.3,1.0728,0.0109489660828601
1999-10-04,-0.0192599978725381,317.0,1.0719,0.0013127465719056
1999-10-05,-0.0090719726441074,326.0,1.0686,0.0109800263405404
1999-10-06,-0.0036620600227784,324.5,1.0737,-0.0003242214282958
1999-10-07,-0.01605319338893,322.3,1.0729,0.0109453540885191
1999-10-08,-0.034223225430176,319.5,1.0657,0.0020851516040023
1999-10-11,0.0129116904839521,318.0,1.0631,0.0051220683585935
1999-10-12,0.0349842523780379,316.5,1.0668,0.0015924834470268
1999-10-13,0.0185556845219863,320.75,1.0778,-0.0091422209848169
1999-10-14,-0.0176849312362854,312.5,1.0758,-0.0166881004659023
1999-10-15,0.0115502932689388,314.4,1.0869,0.0004079634546019
1999-10-18,-0.0034844747500732,310.75,1.0868,-0.018432408478874
1999-10-19,-0.0018828667742473,307.75,1.0818,-0.0050685297764333
1999-10-20,-0.002425336663391,304.6,1.0777,0.0091030768263065
1999-10-21,0.0027554690999829,303.0,1.0797,0.0129934209529343
1999-10-22,0.0182650823177112,301.9,1.0758,-0.0022058424606822
1999-10-25,-0.0031219195699797,298.0,1.0683,0.010971834772796
1999-10-26,-0.0063162803671374,288.0,1.0633,-0.002753626369324
1999-10-27,-0.0036857134590078,292.85,1.0552,-0.0021928637497881
1999-10-28,-0.0300772061004067,298.0,1.0534,0.0016278691516709
1999-10-29,0.0026532293285204,298.3,1.0453,0.0216967932487359
1999-11-01,0.0121837296504965,289.5,1.0572,0.0187703608282956
1999-11-02,-0.0044118343706704,290.5,1.0507,-0.0035912057914447
1999-11-03,0.0079873448629199,290.5,1.0491,-0.0021938797469261
1999-11-04,0.0091180063814451,292.0,1.0504,0.0026698267876423
1999-11-05,-0.0010218210622343,289.5,1.0408,0.0072832066567467
1999-11-08,0.0029610626504961,289.0,1.0405,0.0005442958084003
1999-11-09,0.0181437812261926,292.0,1.0424,0.0013986531382901
1999-11-10,0.0109664251127474,297.8,1.0402,-0.0016295302750868
1999-11-11,-0.0033897986778845,293.7,1.0406,0.0075393078083729
1999-11-12,0.0143379913493608,290.8,1.0308,0.0058628213373963
1999-11-15,0.0058811360461503,291.0,1.0301,0.0032210684049662
1999-11-16,0.0044620494155322,294.0,1.0336,0.0017583127215445
1999-11-17,0.0079141574912666,294.0,1.0408,0.0095390718613495
1999-11-18,-0.0176291582327199,293.75,1.038,0.0003023844634364
1999-11-19,0.0135623190369527,294.5,1.0279,0.0080102585920136
1999-11-22,0.0120579754789593,294.0,1.0311,-0.0008996725543315
1999-11-23,-0.0094510602258088,297.75,1.0315,0.0003001608979655
1999-11-24,0.0064454137014544,298.4,1.0215,-0.0030005251468419
1999-11-25,,298.0,1.0194,0.0008276093643388
1999-11-26,-0.0016640705719195,297.75,1.0101,0.005036891811855
1999-11-29,-0.0162137161549176,290.7,1.0077,0.0035903408408688
1999-11-30,-0.0262360758754374,290.5,1.0097,-0.0042483054179859
1999-12-01,0.0069597808707275,289.25,1.0091,-0.0152694793518431
1999-12-02,0.0184312721290598,284.5,1.0057,0.0066130080599253
1999-12-03,-0.0024678443575273,279.6,1.0015,0.0043796168118734
1999-12-06,0.0141737962037058,276.1,1.0182,0.0154875392557336
1999-12-07,-0.0108248454366203,282.8,1.0239,0.0032575883416927
1999-12-08,0.0022605961918722,282.0,1.0236,-0.0011069293978486
1999-12-09,-0.0146094221691868,277.75,1.0175,-0.0039154305950088
1999-12-10,-0.0142537080334672,278.8,1.0141,0.0031891467789753
1999-12-13,0.0012137617862244,279.6,1.0128,0.0029572675382218
1999-12-14,0.0125975088249559,279.7,1.0038,-0.0014742739466261
1999-12-15,0.0097860854554137,282.5,1.0021,0.0
1999-12-16,0.0166503203055627,281.7,1.0146,-0.0056104944064022
1999-12-17,0.0027887792736718,283.3,1.0128,0.008611711645091
1999-12-20,-0.0002022983468552,284.0,1.0096,0.0027234456857632
1999-12-21,-0.006220582380601,286.75,1.0084,0.0026425717220184
1999-12-22,-0.0136895798544847,286.8,1.0074,0.0035141127989009
1999-12-23,0.007378401282617,286.7,1.0089,0.0074415069712865
1999-12-24,,287.5,1.0142,0.0147005043079972
1999-12-27,0.0033803953326738,287.5,1.0134,0.0027119961180035
1999-12-28,0.0085248263387738,289.3,1.0089,-0.0021352313167259
1999-12-29,-0.0014678773810337,290.2,1.0072,0.0032810096903976
1999-12-30,-0.0138889168193344,287.8,1.0046,0.0042656050790137
1999-12-31,0.0,287.5,,0.0046014442250743
2000-01-03,-0.0016448652023907,288.5,1.009,0.0011979939901596
2000-01-04,-0.0095253119755331,282.2,1.0305,0.0009149258960714
2000-01-05,-0.0096168367816383,280.75,1.0368,-0.0307994708598219
2000-01-06,-0.0005249113020835,280.85,1.0388,-0.0136400262367467
2000-01-07,-0.0098203714692214,281.5,1.0284,-0.0114012504597278
2000-01-10,0.0067886436413659,281.1,1.0229,0.0236607506161643
2000-01-11,0.01912239818679,283.0,1.0256,0.0111207488114604
2000-01-12,0.0118886990238271,282.1,1.0308,-0.003450454203186
2000-01-13,0.0071005283441603,284.0,1.0276,-0.0060593119225259
2000-01-14,0.0250063813705156,283.8,1.0225,0.0089992192425829
2000-01-17,,285.25,1.0094,0.0084873238462148
2000-01-18,0.0187054569727145,288.35,1.0093,0.00442199083528
2000-01-19,0.005003394424575,289.15,1.0105,-0.0119293106906477
2000-01-20,0.0068635418489753,288.25,1.0089,-0.0038807218211013
2000-01-21,0.0007201246077075,288.7,1.0097,-0.0038958404943191
2000-01-24,-0.0082030445111438,287.4,1.0027,-0.0030418999930508
2000-01-25,0.0108827085852478,285.6,1.0008,-0.0140937336825736
2000-01-26,-0.0115311180005233,285.7,1.0019,-0.0031684671985613
2000-01-27,-0.0076963859144955,286.6,0.9976,0.0019219215642325
2000-01-28,-0.0027316954077744,282.75,0.9848,0.0012542062426255
2000-01-31,0.0094403866793848,282.85,0.9791,-0.0167268083267587
2000-02-01,0.0143916329455577,282.25,0.971,0.0028476668827108
2000-02-02,-0.011655691621719,284.5,0.9717,0.0079211612935476
2000-02-03,0.0087965557172966,287.15,0.9748,0.0055604980193439
2000-02-04,0.0167209921078608,314.8,0.9835,0.0165154475686291
2000-02-07,-0.0152208231663801,300.8,0.9767,0.0015957592805579
2000-02-08,-0.0161737472156433,298.0,0.9903,-0.0043449923194446
2000-02-09,0.0131322804868148,305.0,0.9934,0.0123645353830326
2000-02-10,0.0133461293258172,316.45,0.9868,-0.0076154719448329
2000-02-11,-0.0020845292665784,310.2,0.9801,-0.001230777660241
2000-02-14,0.0101595109943473,307.0,0.9867,-0.010582760107499
2000-02-15,-0.0015978773373491,301.0,0.9778,-0.0037362458505036
2000-02-16,0.0027772374840437,301.5,0.9804,-0.0045592125383326
2000-02-17,-0.0110313388582904,300.5,0.9919,-0.0024377091503592
2000-02-18,-0.0043668036877194,303.8,0.9857,0.0048133885385706
2000-02-21,,305.0,0.9857,-0.0173188883316203
2000-02-22,0.0038616172701912,304.75,1.0022,-0.0074246469422504
2000-02-23,0.0041316193518858,299.6,1.0068,0.0052134676343502
2000-02-24,0.010073802772504,298.1,0.9898,0.0086440166784158
2000-02-25,0.0049632322996766,292.1,0.9813,-0.0029808479970381
2000-02-28,-0.0018637149800738,291.75,0.9639,-0.005755342777245
2000-02-29,0.0083088214292861,291.75,0.9714,7.525008263753463e-05
2000-03-01,0.0300912002467288,290.75,0.9667,0.0076674064477861
2000-03-02,-0.0015280047920731,287.7,0.9725,0.0138008205893322
2000-03-03,-0.0010352240601099,288.3,0.9659,0.0085356700411607
2000-03-06,0.0120302700710757,287.4,0.964,0.0097038151649164
2000-03-07,0.0257779852651225,291.6,0.9593,-0.0059975783522651
2000-03-08,-0.0547309068767469,288.1,0.9543,-0.0141756327028822
2000-03-09,0.0056476928428577,290.75,0.9616,-0.0014748175178868
2000-03-10,-0.009999097793286,288.5,0.9613,0.0158038732736867
2000-03-13,0.0001844453525576,290.0,0.9716,-0.0013813336343602
2000-03-14,-0.0040115974398274,288.5,0.962,-0.0144146236966599
2000-03-15,-0.0131018603289568,288.5,0.9647,-0.0081252767050213
2000-03-16,0.0039404998128531,286.0,0.9663,0.004319278036126
2000-03-17,-0.0015886937368234,284.0,0.9672,0.0327005608662991
2000-03-20,-0.0310759556631732,285.5,0.9715,0.004810851925822
2000-03-21,0.005747971059377,289.5,0.9701,0.0020723341170989
2000-03-22,-0.0038421047308987,287.5,0.9603,0.0137630507635944
2000-03-23,-0.0020730531268784,285.15,0.9656,-0.0001406522054789
2000-03-24,0.011304875964013,284.5,0.9715,0.0106233117536085
2000-03-27,-0.000859924201002,279.8,0.9712,0.0079359724427863
2000-03-28,-0.0082715552379852,279.1,0.9647,0.0005524737511737
2000-03-29,-0.0168739756575893,276.0,0.9568,-0.0020708221861768
2000-03-30,0.0053943022430016,276.25,0.9555,-0.0013834129262982
2000-03-31,0.0090722884186449,278.7,0.9553,-0.0167624520262894
2000-04-03,-0.0106342428224393,277.9,0.9564,0.0087354874350562
2000-04-04,-0.0251611983621775,284.3,0.9538,-0.0034918638974436
2000-04-05,0.0085200068092146,281.0,0.9673,-0.004204919684169
2000-04-06,-0.0057148234403455,280.0,0.9625,-0.0069674320810466
2000-04-07,-0.0100959828767225,279.7,0.9564,0.0070871722182848
2000-04-10,-0.0250428734535895,281.5,0.959,0.0081632481252198
2000-04-11,0.0015017777160366,281.25,0.9594,-0.0021638808032714
2000-04-12,0.0309737086305854,281.75,0.9576,-0.0081147083497289
2000-04-13,0.0005015088889446,281.3,0.9537,-0.0111432742478824
2000-04-14,-0.0105775047901721,282.5,0.954,-0.0129091904294296
2000-04-17,0.0077519319914278,281.0,0.9573,-0.0390895777355039
2000-04-18,0.006133741870993,280.75,0.9497,0.0
2000-04-19,0.0203378344169726,280.4,0.9461,0.0233100228821021
2000-04-20,0.0003918009211918,279.5,0.9376,-0.0028657684944503
2000-04-21,,279.5,,
2000-04-24,0.0036226084050401,279.3,,0.0040530582166544
2000-04-25,-0.0104872638119732,278.0,0.9302,0.0005871918004587
2000-04-26,-0.0128167509400222,275.4,0.9193,0.0152570424798941
2000-04-27,0.0089883306757825,276.8,0.9163,-0.0033234417073016
2000-04-28,0.0056914241768213,273.25,0.9085,-0.0069590254338075
2000-05-01,0.011072289383702,273.25,,0.0001459604119362
2000-05-02,0.0232161435695599,275.5,0.9116,0.0068608310207745
2000-05-03,-0.0077058229087682,278.0,0.8913,-0.0010148781544491
2000-05-04,0.0062796488891279,279.75,0.8947,-0.0218416487331695
2000-05-05,-0.0015243524591314,278.7,0.8984,0.0095697510490078
2000-05-08,0.0147423485110231,276.25,0.8952,-0.0036740391728281
2000-05-09,0.0114721068851293,277.0,0.8978,-0.0055313812707106
2000-05-10,0.0004647926484315,277.5,0.9107,-0.0093443899123427
2000-05-11,0.0176555458216347,275.7,0.9079,-0.0140739992071552
2000-05-12,0.0074419252700401,275.9,0.9029,0.0082004926561314
2000-05-15,0.0038974014142973,275.4,0.9147,0.0127277464394321
2000-05-16,0.0027537043995415,275.3,0.9065,0.0055774524223517
2000-05-17,0.0013955681437871,273.1,0.8922,0.0129418729714001
2000-05-18,0.0141161632583399,273.1,0.8942,-0.0176680674852695
2000-05-19,-0.0035464271888647,274.0,0.8875,-0.0038646980095689
2000-05-22,-0.0179730995109557,275.5,0.9,-0.0192494575007162
2000-05-23,0.0018573362014935,274.1,0.9111,-0.0091289463674401
2000-05-24,0.0240109109831958,273.3,0.9098,-0.005527793606046
2000-05-25,0.011304413506568,270.0,0.8981,0.0039372928230423
2000-05-26,-0.0056763733626133,271.8,0.9143,0.0004613777104531
2000-05-29,,271.9,0.9262,0.0009223298784588
2000-05-30,0.0001756248283788,272.7,0.9359,0.004377264211274
2000-05-31,-0.0200210645792621,271.9,0.9303,0.0229375330224035
2000-06-01,0.0134408603988271,272.55,0.933,-0.0028403085124311
2000-06-02,0.0046419233683636,281.0,0.9355,0.0164905182539543
2000-06-05,-0.0047524833049711,285.1,0.9433,0.0250718978040755
2000-06-06,-8.844794898921204e-05,288.8,0.9485,0.0
2000-06-07,-0.0086225823606909,287.0,0.9554,0.0
2000-06-08,0.0007136648719325,284.2,0.9668,0.0012229863118089
2000-06-09,0.0060171425380775,283.6,0.949,-0.004670211073403
2000-06-12,0.0159053485937894,286.5,0.9527,-0.0041146849355916
2000-06-13,0.0086349572664075,285.5,0.9583,-0.0020295207359823
2000-06-14,-0.0021186678301207,291.5,0.9636,0.0074084477121836
2000-06-15,0.0010832358736196,289.6,0.9524,0.0021629416005768
2000-06-16,-0.015798104235417,289.0,0.9565,-0.0035251974201888
2000-06-19,-0.0153481045891719,286.0,0.964,-0.0033932216119538
2000-06-20,0.0180438081958576,285.95,0.9538,0.0088379824370501
2000-06-21,0.0174168692558631,285.85,0.947,0.001220790802809
2000-06-22,0.0185416885164766,285.3,0.9405,-0.0027254168364397
2000-06-23,-0.0026248268843563,282.9,0.9413,-0.0114347532643384
2000-06-26,-0.007852586584675,283.75,0.9327,-0.0064746286717114
2000-06-27,0.0097544225451964,285.7,0.9401,0.0016841538481064
2000-06-28,-0.0071180743333557,292.45,0.9415,0.0010964912280702
2000-06-29,0.0148929143454106,288.9,0.9504,0.0048192592814439
2000-06-30,-0.0089139095188397,289.75,0.9556,-0.0071942624734421
2000-07-03,-0.0013152297677337,287.65,0.9493,0.0084175087183511
2000-07-04,,286.5,0.9487,0.008056977607358
2000-07-05,-0.0369158343582564,283.9,0.9537,-0.0004320979515779
2000-07-06,-0.0127475598961801,283.25,0.9542,-0.0087163060160916
2000-07-07,0.0083995601934734,283.3,0.9483,0.0014533827741318
